UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO;ANO
UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO;2019
SC;SAO JOSE DO CEDRO;10818;5652;0;442;216;1173;301;1;1;19;1921;481;72;0;113;349;3;2;0;1;2;69;2019
SC;SAO JOSE DO CERRITO;4363;2517;0;255;8;616;80;0;0;17;703;22;67;0;53;13;0;0;0;2;0;10;2019
SC;SAO LOURENCO D'OESTE;20615;11484;0;902;350;1855;491;0;5;53;3228;1121;104;0;311;444;1;14;0;20;6;226;2019
SC;SAO LUDGERO;10402;5306;0;677;82;881;399;0;1;17;1959;611;28;0;190;80;3;6;0;2;0;160;2019
SC;SAO MARTINHO;3153;1609;0;162;22;266;81;0;0;7;784;123;6;0;43;26;0;1;0;0;0;23;2019
SC;SAO MIGUEL D'OESTE;36838;20025;0;1138;425;3757;1335;0;4;77;5519;2422;122;0;916;604;5;18;0;11;3;457;2019
SC;SAO MIGUEL DA BOA VISTA;1164;612;0;34;4;113;16;0;0;3;297;44;9;0;24;6;0;0;0;0;0;2;2019
SC;SAO PEDRO DE ALCANTARA;3089;1578;0;156;6;343;101;0;0;8;667;115;6;0;74;4;0;1;0;0;0;30;2019
SC;SAUDADES;6874;3770;0;285;48;590;147;0;1;16;1475;305;47;0;79;67;2;1;0;1;0;40;2019
SC;SCHROEDER;12257;6823;0;268;37;900;418;0;8;20;2411;825;30;0;351;51;3;4;0;11;0;97;2019
SC;SEARA;13529;7799;0;427;320;1350;333;0;2;68;1945;565;121;0;162;353;4;4;0;0;5;71;2019
SC;SERRA ALTA;2198;1177;0;73;42;238;72;0;0;9;409;66;15;0;39;48;0;0;0;0;0;10;2019
SC;SIDEROPOLIS;10352;5637;0;441;208;869;311;0;5;27;1858;273;75;0;223;311;0;2;0;5;1;106;2019
SC;SOMBRIO;24331;13885;0;850;375;1541;727;0;21;77;3877;1416;97;0;791;438;5;25;0;3;6;197;2019
SC;SUL BRASIL;1839;998;0;67;9;146;31;0;0;6;485;55;15;0;11;11;0;0;0;1;0;4;2019
SC;TAIO;15468;8248;0;643;110;1527;454;0;7;22;2920;871;75;0;254;135;9;14;0;11;3;165;2019
SC;TANGARA;6459;3378;0;451;96;820;203;0;1;17;1052;177;59;0;58;94;0;3;0;7;0;43;2019
SC;TIGRINHOS;1420;687;0;34;7;122;27;0;1;3;387;107;13;0;16;13;0;0;0;0;0;3;2019
SC;TIJUCAS;31414;15790;0;1131;704;2140;1042;0;5;70;5209;3168;68;0;829;943;6;15;0;19;3;272;2019
SC;TIMBE DO SUL;4034;1854;0;176;18;405;90;0;3;13;1154;174;23;0;80;15;2;1;0;3;0;23;2019
SC;TIMBO;33895;20078;0;772;106;2690;1473;0;25;68;4983;1990;55;1;921;125;5;29;0;40;5;529;2019
SC;TIMBO GRANDE;3852;2182;0;204;19;424;68;0;0;12;741;93;37;0;46;16;0;0;0;1;1;8;2019
SC;TRES BARRAS;11625;6499;0;335;226;863;251;0;0;39;1879;542;76;0;437;403;0;0;0;1;1;73;2019
SC;TREVISO;3049;1532;0;124;43;300;74;0;0;12;682;135;8;0;55;58;0;1;0;1;0;24;2019
SC;TREZE DE MAIO;7002;3023;0;426;157;496;163;0;1;17;1895;510;26;0;88;152;0;1;0;4;0;43;2019
SC;TREZE TILIAS;6793;3508;0;370;278;940;171;1;0;22;737;216;54;0;85;313;0;5;0;6;0;87;2019
SC;TROMBUDO CENTRAL;5670;3127;0;251;57;567;160;0;3;21;858;303;26;0;187;66;1;4;0;2;1;36;2019
SC;TUBARAO;96197;48666;0;2470;1727;6162;3456;0;104;120;18085;8890;319;0;1767;2410;42;58;0;27;12;1882;2019
SC;TUNAPOLIS;3548;1793;0;110;20;333;101;0;1;14;955;93;25;0;65;19;1;0;0;0;0;18;2019
SC;TURVO;11124;5406;0;535;180;1107;333;0;10;28;2103;583;46;0;249;357;3;1;0;14;2;167;2019
SC;UNIAO DO OESTE;2208;1176;0;63;16;202;36;0;0;6;592;42;19;0;23;25;0;2;0;2;0;4;2019
SC;URUBICI;7226;3770;0;296;14;925;218;0;2;30;1379;251;55;0;191;13;1;2;0;5;2;72;2019
SC;URUPEMA;1384;796;0;87;1;243;27;0;0;18;166;6;10;0;19;1;0;0;0;3;0;7;2019
SC;URUSSANGA;18508;9523;0;533;196;1494;625;0;1;41;4134;996;92;0;389;231;1;4;0;4;2;242;2019
SC;VARGEAO;2568;1285;0;175;121;306;88;0;1;4;304;71;15;0;34;138;0;0;0;0;0;26;2019
SC;VARGEM;1533;924;0;71;5;173;34;0;0;0;268;20;17;0;13;4;0;0;0;0;0;4;2019
SC;VARGEM BONITA;3219;2037;0;203;63;376;60;0;0;15;298;25;23;0;48;58;0;2;0;2;0;9;2019
SC;VIDAL RAMOS;4912;2492;0;195;20;507;115;0;0;14;1213;232;18;0;64;17;0;2;0;1;0;22;2019
SC;VIDEIRA;44850;24323;0;1851;929;4381;1301;0;6;133;6754;2877;175;1;546;1047;1;18;0;12;4;491;2019
SC;VITOR MEIRELES;3454;1849;0;107;5;311;74;0;2;17;878;124;24;0;41;4;0;0;0;4;0;14;2019
SC;WITMARSUM;3142;1629;0;136;21;313;93;0;1;9;681;104;15;0;97;25;0;2;0;0;0;16;2019
SC;XANXERE;39387;21301;0;1365;830;4212;1615;0;12;136;4462;2469;134;0;836;1430;2;23;0;10;12;538;2019
SC;XAVANTINA;2392;1250;0;131;12;448;55;0;0;19;360;37;11;0;24;33;0;0;0;0;0;12;2019
SC;XAXIM;22171;11593;0;812;836;2131;700;0;7;78;2959;1020;163;0;313;1345;2;5;0;0;4;203;2019
SC;ZORTEA;1860;1137;0;48;4;230;30;0;0;16;300;54;9;0;23;3;1;0;0;0;0;5;2019
SE;AMPARO DE SAO FRANCISCO;498;143;0;9;0;27;8;0;4;12;252;32;3;0;5;0;0;0;0;0;0;3;2019
SE;AQUIDABA;5330;1545;0;139;7;238;26;0;47;20;2803;335;56;0;82;8;0;0;0;0;8;16;2019
SE;ARACAJU;315433;176003;0;5996;836;20183;11891;13;5585;1052;64214;11108;2554;0;10217;1229;35;69;1;96;155;4196;2019
SE;ARAUA;2303;869;0;55;3;103;20;0;32;19;1041;87;26;0;42;2;0;0;0;0;0;4;2019
SE;AREIA BRANCA;4413;1691;0;172;17;245;45;0;157;26;1713;170;23;0;122;14;0;0;0;0;10;8;2019
SE;BARRA DOS COQUEIROS;7832;4087;0;90;17;394;202;0;283;54;1929;325;50;0;316;22;0;0;0;4;2;57;2019
SE;BOQUIM;8784;2532;0;218;9;324;73;0;443;25;3948;1000;60;0;124;7;0;0;0;0;1;20;2019
SE;BREJO GRANDE;736;205;0;8;0;45;5;0;10;7;395;20;15;0;26;0;0;0;0;0;0;0;2019
SE;CAMPO DO BRITO;6929;1865;0;535;12;385;44;0;122;11;2842;915;80;0;88;13;0;0;0;1;1;15;2019
SE;CANHOBA;768;192;0;8;0;33;5;0;0;4;503;15;6;0;1;1;0;0;0;0;0;0;2019
SE;CANINDE DE SAO FRANCISCO;6787;2037;0;205;14;487;52;0;52;99;3396;312;31;0;74;14;0;0;0;0;5;9;2019
SE;CAPELA;6904;2476;0;147;13;260;89;0;147;37;2806;603;72;0;219;27;0;0;0;0;2;6;2019
SE;CARIRA;7151;2065;0;307;12;411;61;0;155;32;3615;282;116;0;70;16;0;0;0;0;4;5;2019
SE;CARMOPOLIS;4127;1927;0;107;15;242;58;0;182;37;984;333;30;0;151;43;0;1;0;1;5;11;2019
SE;CEDRO DE SAO JOAO;1549;578;0;24;0;93;17;0;15;5;578;126;5;0;99;4;0;0;0;0;2;3;2019
SE;CRISTINAPOLIS;3639;1195;0;111;17;165;32;0;122;22;1674;161;44;0;71;16;0;0;0;0;1;8;2019
SE;CUMBE;1042;368;0;32;1;47;4;0;4;11;464;80;15;0;14;1;0;0;0;0;0;1;2019
SE;DIVINA PASTORA;699;388;0;8;1;35;9;0;20;8;190;13;11;0;13;3;0;0;0;0;0;0;2019
SE;ESTANCIA;25168;8794;0;589;75;1325;396;0;2860;205;7879;1852;320;0;652;109;3;3;0;0;13;93;2019
SE;FEIRA NOVA;1287;453;0;22;2;36;9;0;36;13;636;59;7;0;11;2;0;0;0;0;0;1;2019
SE;FREI PAULO;4135;1479;0;152;23;313;40;0;123;17;1493;341;40;0;63;45;0;0;0;0;3;3;2019
SE;GARARU;2076;514;0;53;0;106;15;0;5;14;1260;60;32;0;17;0;0;0;0;0;0;0;2019
SE;GENERAL MAYNARD;757;368;0;13;1;26;17;0;24;11;200;61;11;0;21;3;0;0;0;0;0;1;2019
SE;GRACCHO CARDOSO;1436;417;0;21;1;44;8;0;10;11;853;40;10;0;16;1;0;0;0;0;1;3;2019
SE;ILHA DAS FLORES;1140;388;0;18;0;46;9;0;8;12;564;48;15;0;31;0;0;0;0;0;0;1;2019
SE;INDIAROBA;2460;1058;0;40;1;126;49;1;191;22;795;56;22;0;93;2;0;1;0;0;0;3;2019
SE;ITABAIANA;58340;14520;0;3428;373;3120;509;0;6217;141;21138;6717;214;0;1222;451;0;1;0;1;70;218;2019
SE;ITABAIANINHA;10775;2875;0;594;21;489;98;0;277;77;5707;412;81;0;92;26;0;0;0;0;7;19;2019
SE;ITABI;1394;423;0;26;1;56;4;0;7;4;788;57;8;0;16;1;0;0;0;1;0;2;2019
SE;ITAPORANGA D'AJUDA;7652;2815;0;333;54;411;100;1;302;41;2756;506;85;0;182;51;0;0;0;0;3;12;2019
SE;JAPARATUBA;3989;1930;0;66;9;214;74;0;94;28;1228;130;78;0;121;9;0;0;0;0;0;8;2019
SE;JAPOATA;2502;892;0;63;3;198;37;0;22;15;1097;51;50;0;65;3;0;0;0;1;0;5;2019
SE;LAGARTO;47046;13120;0;1185;124;2541;557;1;1630;151;20279;6033;265;0;876;145;0;2;0;1;7;129;2019
SE;LARANJEIRAS;6291;2767;0;138;176;242;62;0;235;56;1859;221;41;0;219;246;0;0;0;1;2;26;2019
SE;MACAMBIRA;2046;497;0;62;0;77;15;0;6;6;1117;203;21;0;34;0;0;0;0;4;4;0;2019
SE;MALHADA DOS BOIS;839;336;0;22;12;46;20;0;6;4;278;32;11;0;31;39;0;0;0;0;0;2;2019
SE;MALHADOR;3390;1037;0;224;20;329;27;0;56;25;1354;150;60;0;84;18;0;1;0;0;2;3;2019
SE;MARUIM;3221;1775;0;46;40;145;60;0;155;28;662;138;37;0;82;44;0;0;0;0;2;7;2019
SE;MOITA BONITA;4357;1170;0;510;50;245;25;0;48;18;1611;521;22;0;65;63;0;0;0;2;3;4;2019
SE;MONTE ALEGRE DE SERGIPE;3461;1084;0;169;14;179;20;0;9;43;1722;99;50;0;43;23;0;0;0;1;4;1;2019
SE;MURIBECA;1497;628;0;39;3;68;18;0;20;7;584;42;41;0;42;1;0;0;0;0;2;2;2019
SE;NEOPOLIS;4232;1296;0;53;3;183;53;0;93;21;2043;351;37;0;88;1;0;0;0;1;0;9;2019
SE;NOSSA SENHORA APARECIDA;2456;756;0;153;25;129;10;0;14;24;1156;86;23;0;32;44;0;0;0;1;1;2;2019
SE;NOSSA SENHORA DA GLORIA;15219;4188;0;545;28;864;128;1;329;63;7324;1216;229;0;193;43;0;0;0;3;24;41;2019
SE;NOSSA SENHORA DAS DORES;8336;2514;0;255;42;421;53;0;205;39;3707;623;157;0;259;43;0;0;0;1;3;14;2019
SE;NOSSA SENHORA DE LOURDES;1407;381;0;29;5;73;15;0;0;5;817;30;13;0;23;8;0;0;0;1;2;5;2019
SE;NOSSA SENHORA DO SOCORRO;49186;23870;0;1102;254;1851;738;0;2021;132;15349;1984;243;0;1227;300;2;0;0;11;18;84;2019
SE;PACATUBA;2856;775;0;420;1;134;11;1;11;11;1320;53;62;0;50;3;0;0;0;0;1;3;2019
SE;PEDRA MOLE;555;183;0;7;0;38;6;0;1;3;279;25;6;0;5;1;0;0;0;0;0;1;2019
SE;PEDRINHAS;2278;574;0;69;1;98;19;0;44;6;1277;134;13;0;36;1;0;0;0;0;2;4;2019
SE;PINHAO;1457;465;0;22;26;64;10;0;7;16;713;57;11;0;24;40;0;0;0;0;0;2;2019
SE;PIRAMBU;1735;676;0;35;2;115;36;0;36;8;638;60;27;0;96;2;0;0;0;0;1;3;2019
SE;POCO REDONDO;5513;1268;0;178;10;312;26;0;26;66;3342;147;74;0;34;12;0;0;0;0;5;13;2019
SE;POCO VERDE;6368;2265;0;138;1;403;68;0;27;54;2847;366;128;0;51;1;0;1;0;0;5;13;2019
SE;PORTO DA FOLHA;5119;1412;0;138;1;325;32;0;22;42;2872;187;39;0;37;2;0;0;0;0;5;5;2019
SE;PROPRIA;11366;3149;0;266;29;534;103;0;442;27;5334;1134;64;0;214;28;1;0;0;1;13;27;2019
SE;RIACHAO DO DANTAS;3257;1056;0;35;1;182;33;0;8;5;1692;192;21;0;30;1;0;0;0;0;0;1;2019
SE;RIACHUELO;1443;741;0;41;3;72;22;0;63;14;403;32;10;0;34;4;0;0;0;0;0;4;2019
SE;RIBEIROPOLIS;7089;2042;0;286;95;451;46;0;59;46;2740;912;75;0;153;167;0;0;0;1;1;15;2019
SE;ROSARIO DO CATETE;2126;1065;0;48;4;87;30;0;65;23;562;169;18;0;47;2;0;0;0;0;2;4;2019
SE;SALGADO;5644;1831;0;144;6;343;70;0;177;19;2433;339;158;0;109;4;1;0;0;3;0;7;2019
SE;SANTA LUZIA DO ITANHY;1796;732;0;30;0;67;40;0;124;18;638;32;32;0;80;0;0;1;0;0;0;2;2019
SE;SANTA ROSA DE LIMA;790;331;0;24;0;49;6;0;13;6;304;34;10;0;11;0;0;0;0;0;2;0;2019
SE;SANTANA DO SAO FRANCISCO;1005;231;0;13;0;43;8;0;10;5;597;71;10;0;16;0;0;0;0;0;0;1;2019
SE;SANTO AMARO DAS BROTAS;2330;1129;0;22;5;116;38;0;72;6;683;167;20;0;59;6;0;0;0;0;0;7;2019
SE;SAO CRISTOVAO;25274;12256;0;456;59;1332;356;0;957;124;7400;1220;326;0;628;75;0;3;0;1;20;61;2019
SE;SAO DOMINGOS;2842;837;0;163;2;127;23;0;26;12;1258;330;27;0;33;0;0;0;0;0;0;4;2019
SE;SAO FRANCISCO;781;336;0;24;0;47;7;0;8;3;245;48;28;0;33;1;0;0;0;0;0;1;2019
SE;SAO MIGUEL DO ALEIXO;881;246;0;47;6;51;5;0;4;3;436;55;7;0;16;5;0;0;0;0;0;0;2019
SE;SIMAO DIAS;15690;4435;0;285;28;799;121;0;215;52;8111;1094;328;0;168;23;0;0;0;0;10;21;2019
SE;SIRIRI;1574;696;0;37;3;88;22;0;27;8;477;43;134;0;35;3;0;0;0;0;0;1;2019
SE;TELHA;877;278;0;21;3;31;9;0;20;11;435;44;7;0;15;1;0;0;0;0;1;1;2019
SE;TOBIAS BARRETO;18078;4703;0;369;29;906;174;2;508;100;9468;1246;275;0;193;31;0;0;0;0;13;61;2019
SE;TOMAR DO GERU;2549;772;0;60;2;119;18;0;13;8;1453;55;21;0;24;2;0;0;0;0;1;1;2019
SE;UMBAUBA;8098;2487;0;317;36;399;75;0;570;48;3538;342;50;0;169;46;0;0;0;0;6;15;2019
SP;ADAMANTINA;27745;15197;0;753;306;2501;776;0;157;69;4579;1871;87;0;780;490;4;0;0;5;6;164;2019
SP;ADOLFO;2452;1441;0;65;29;216;46;0;2;4;361;31;28;0;183;35;1;1;0;0;0;9;2019
SP;AGUAI;21965;11507;0;968;229;1554;811;0;101;82;4774;1071;220;0;304;233;2;1;0;4;6;98;2019
SP;AGUAS DA PRATA;4799;2873;0;132;9;464;193;0;13;25;817;144;15;0;60;10;0;1;0;0;1;42;2019
SP;AGUAS DE LINDOIA;13528;7754;0;203;11;971;413;0;12;87;3122;586;102;0;116;14;0;2;0;0;4;131;2019
SP;AGUAS DE SANTA BARBARA;4223;2543;0;142;48;419;147;0;4;38;552;68;37;0;133;71;2;0;0;0;1;18;2019
SP;AGUAS DE SAO PEDRO;2688;1768;0;41;3;240;130;0;8;9;282;61;6;0;95;3;0;3;0;3;1;35;2019
SP;AGUDOS;22075;13068;0;595;199;1597;674;1;22;135;3806;1142;120;0;356;254;3;1;0;9;6;87;2019
SP;ALAMBARI;2549;1305;0;100;10;227;77;0;1;18;650;85;9;0;44;10;0;1;0;3;0;9;2019
SP;ALFREDO MARCONDES;2459;1489;0;72;5;304;50;0;0;14;402;33;8;0;64;13;0;0;0;0;2;3;2019
SP;ALTAIR;1627;1089;0;71;3;147;34;0;0;7;168;10;36;0;44;12;0;0;0;1;0;5;2019
SP;ALTINOPOLIS;10092;6391;0;420;148;1040;448;0;12;56;815;109;126;0;238;176;4;0;0;0;3;106;2019
SP;ALTO ALEGRE;2522;1319;0;104;35;322;39;0;0;4;436;37;45;0;131;45;0;0;0;0;0;5;2019
SP;ALUMINIO;8817;6181;0;257;70;535;286;1;1;58;1150;84;55;0;74;32;0;0;1;8;0;24;2019
SP;ALVARES FLORENCE;2005;1139;0;65;23;230;50;0;1;5;320;55;18;0;62;33;0;0;0;0;1;3;2019
SP;ALVARES MACHADO;15658;8511;0;516;80;1392;395;0;12;41;3572;621;36;0;307;95;0;1;0;2;3;74;2019
SP;ALVARO DE CARVALHO;1425;953;0;37;3;105;43;0;1;8;213;10;28;0;20;1;0;0;0;0;0;3;2019
SP;ALVINLANDIA;1504;955;0;52;12;154;47;0;0;7;203;12;17;0;30;11;0;0;0;0;1;3;2019
SP;AMERICANA;183872;115655;0;3485;854;14662;8024;1;405;546;27659;6080;571;0;2324;1417;13;10;0;43;22;2101;2019
SP;AMERICO BRASILIENSE;25223;14072;0;711;467;1496;708;0;47;75;5310;576;219;0;690;712;5;30;0;49;4;52;2019
SP;AMERICO DE CAMPOS;3789;2276;0;133;22;397;82;0;3;16;569;105;36;0;122;25;0;0;0;0;0;3;2019
SP;AMPARO;55299;30252;0;1456;216;4037;2201;0;43;242;13176;2404;156;0;460;228;5;0;0;7;15;401;2019
SP;ANALANDIA;2587;1594;0;97;63;216;116;0;6;19;306;29;18;0;54;59;1;1;0;0;3;5;2019
SP;ANDRADINA;46108;22962;0;1218;398;3453;1047;0;113;121;9917;4510;177;0;1464;436;11;2;0;2;37;240;2019
SP;ANGATUBA;13458;7429;0;434;164;1239;328;0;15;77;2667;469;125;0;213;223;2;0;0;1;3;69;2019
SP;ANHEMBI;2400;1544;0;108;15;259;83;0;5;31;223;12;30;0;60;22;0;0;0;1;0;7;2019
SP;ANHUMAS;2032;1184;0;81;7;260;40;0;0;16;334;36;9;0;49;11;0;0;0;0;0;5;2019
SP;APARECIDA;22660;12882;0;773;55;1712;1302;1;63;94;4178;503;521;0;245;84;1;1;0;8;8;229;2019
SP;APARECIDA D'OESTE;3225;1906;0;120;4;322;60;0;4;13;497;98;33;0;154;6;0;0;0;0;0;8;2019
SP;APIAI;11574;5975;0;418;95;943;341;0;4;71;3112;211;103;0;115;127;0;0;0;7;5;47;2019
SP;ARACARIGUAMA;10675;6259;0;557;118;902;328;1;5;68;1794;173;59;0;163;137;0;10;0;13;0;88;2019
SP;ARACATUBA;175008;83126;0;3623;1214;11303;5430;5;1899;329;45163;14593;847;0;4557;1582;24;5;0;21;40;1247;2019
SP;ARACOIABA DA SERRA;21506;12535;0;590;88;1788;701;0;10;139;4457;463;38;0;374;90;2;5;0;28;6;192;2019
SP;ARAMINA;3127;2111;0;91;40;331;82;0;7;16;215;31;29;0;94;67;0;0;0;1;1;11;2019
SP;ARANDU;2714;1632;0;74;8;245;97;0;0;14;493;42;30;0;58;11;0;0;0;1;0;9;2019
SP;ARAPEI;1141;704;0;44;3;94;30;0;7;10;205;9;11;0;17;0;0;0;0;0;0;7;2019
SP;ARARAQUARA;184410;107421;0;3965;1504;12320;6392;15;837;501;38009;5406;1196;0;3257;2226;14;10;0;21;80;1236;2019
SP;ARARAS;102972;56380;0;2425;663;6745;3302;0;724;344;21476;7760;383;0;1180;858;19;5;0;36;12;660;2019
SP;ARCO-IRIS;962;499;0;74;7;103;16;0;1;4;188;22;11;0;29;6;0;0;0;0;0;2;2019
SP;AREALVA;4504;2421;0;199;23;621;138;0;2;27;743;124;36;0;128;18;2;0;0;0;1;21;2019
SP;AREIAS;1605;1009;0;57;0;137;47;0;4;3;297;9;8;0;25;0;0;0;0;0;0;9;2019
SP;AREIOPOLIS;5303;3408;0;178;51;367;153;0;8;36;581;103;158;0;182;59;1;0;0;0;0;18;2019
SP;ARIRANHA;5945;3289;0;275;99;570;155;0;5;26;701;70;185;0;233;319;1;0;0;2;3;12;2019
SP;ARTUR NOGUEIRA;38038;21870;0;1103;201;3112;1286;0;67;130;7758;1308;187;0;610;214;0;4;0;1;4;183;2019
SP;ARUJA;57004;35396;0;2914;700;4910;2820;0;56;288;6340;976;419;0;548;781;3;27;0;90;32;704;2019
SP;ASPASIA;1125;640;0;23;6;116;15;0;1;7;216;20;5;0;66;9;0;0;0;0;0;1;2019
SP;ASSIS;80432;41558;0;2002;664;6345;2175;0;598;204;18966;4212;404;0;1658;1075;14;6;0;18;12;521;2019
SP;ATIBAIA;115468;68141;0;2621;520;9073;4914;0;104;434;22685;3135;361;0;1157;874;8;10;0;37;22;1372;2019
SP;AURIFLAMA;10898;5740;0;372;64;1013;340;0;14;33;2257;460;61;0;405;74;1;1;0;1;1;61;2019
SP;AVAI;2055;1191;0;94;37;197;76;0;1;20;257;13;28;0;80;53;0;0;0;1;0;7;2019
SP;AVANHANDAVA;5997;3234;0;182;68;424;116;0;7;11;1187;262;75;0;233;174;0;0;0;2;0;22;2019
SP;AVARE;65329;37358;0;1453;260;5155;2231;0;90;156;12367;3298;298;0;1689;390;3;3;0;2;7;569;2019
SP;BADY BASSITT;13193;7534;0;410;225;1274;394;0;28;32;2118;281;74;0;492;260;1;3;0;17;0;50;2019
SP;BALBINOS;756;500;0;26;1;69;24;0;0;2;88;16;7;0;18;4;0;0;0;0;0;1;2019
SP;BALSAMO;6343;3665;0;236;69;693;223;0;6;10;883;243;24;0;173;74;1;0;0;1;1;41;2019
SP;BANANAL;4773;2890;0;208;37;436;170;0;12;23;754;31;41;0;64;51;0;0;0;2;0;54;2019
SP;BARAO DE ANTONINA;1318;786;0;34;3;152;30;0;0;6;249;16;14;0;22;4;0;0;0;0;0;2;2019
SP;BARBOSA;3256;1867;0;125;15;239;54;0;3;9;653;91;46;0;121;29;0;0;0;0;1;3;2019
SP;BARIRI;25072;13839;0;909;191;2172;815;0;151;69;4662;1172;99;0;611;279;9;4;0;0;1;89;2019
SP;BARRA BONITA;28972;16923;0;1017;169;2170;1048;0;145;89;4679;899;257;0;905;458;8;3;0;2;9;191;2019
SP;BARRA DO CHAPEU;2223;900;0;70;2;223;60;0;2;13;884;16;20;0;20;5;0;0;0;0;1;7;2019
SP;BARRA DO TURVO;1825;964;0;78;8;144;55;1;0;23;402;33;60;0;48;7;1;0;0;0;0;1;2019
SP;BARRETOS;96218;48508;0;2285;442;6718;3028;2;515;264;24439;6563;535;0;1626;550;16;5;0;8;14;700;2019
SP;BARRINHA;15493;8574;0;515;101;987;577;0;63;76;2794;1030;217;0;306;138;2;0;0;35;19;59;2019
SP;BARUERI;182314;113104;0;6188;1381;13455;10225;4;69;919;24612;3977;1282;0;1151;2008;3;24;0;101;25;3786;2019
SP;BASTOS;16902;8599;0;961;186;1397;386;0;46;45;3151;1232;119;0;391;292;5;2;0;0;1;89;2019
SP;BATATAIS;42718;24810;0;1261;347;3837;1513;0;414;139;7408;925;204;0;995;559;2;2;0;2;7;293;2019
SP;BAURU;286968;177591;0;6168;1174;20871;10876;0;273;530;49086;8888;1337;1;6372;1602;84;22;0;39;50;2004;2019
SP;BEBEDOURO;65316;32328;0;1766;897;4701;2043;0;406;179;12874;6538;344;0;1391;1396;2;3;0;8;23;417;2019
SP;BENTO DE ABREU;1452;875;0;63;5;102;52;1;1;12;225;31;15;0;67;2;0;0;0;0;0;1;2019
SP;BERNARDINO DE CAMPOS;7188;4257;0;394;64;774;215;0;24;40;885;173;45;0;190;85;3;0;0;0;0;39;2019
SP;BERTIOGA;25882;13421;0;540;10;2009;1123;1;48;83;6157;1428;103;1;683;16;9;4;0;30;10;206;2019
SP;BILAC;5491;3060;0;172;20;499;108;0;38;5;1113;248;24;0;160;19;0;0;0;10;0;15;2019
SP;BIRIGUI;101986;46859;0;1941;360;6225;2570;0;2704;155;25682;12085;183;0;2180;444;15;3;0;4;23;553;2019
SP;BIRITIBA-MIRIM;13227;8797;0;467;29;1013;548;0;19;57;1749;248;57;0;153;5;0;0;1;20;2;62;2019
SP;BOA ESPERANCA DO SUL;7654;4940;0;353;118;713;223;0;22;42;690;105;118;0;144;164;0;0;0;3;5;14;2019
SP;BOCAINA;7370;4425;0;193;35;713;266;0;49;47;1008;289;43;0;206;60;0;0;0;3;0;33;2019
SP;BOFETE;5635;3459;0;236;34;628;224;0;3;64;729;29;57;0;116;35;1;0;0;0;1;19;2019
SP;BOITUVA;45435;26793;0;1775;1240;3694;1579;0;40;196;6148;1037;154;0;793;1566;50;2;0;9;15;344;2019
SP;BOM JESUS DOS PERDOES;15552;9235;0;588;100;1166;547;1;9;85;3063;335;70;0;150;103;6;1;0;7;3;83;2019
SP;BOM SUCESSO DE ITARARE;1595;826;0;86;13;168;41;0;3;9;382;8;15;0;16;26;0;0;0;0;0;2;2019
SP;BORA;531;257;0;43;3;62;17;0;0;4;78;3;9;0;36;17;0;0;0;0;0;2;2019
SP;BORACEIA;2738;1467;0;208;54;318;88;0;4;14;313;29;21;0;134;83;0;1;0;0;0;4;2019
SP;BORBOREMA;10657;5861;0;429;116;1088;337;1;30;45;1592;349;120;0;502;130;7;0;0;1;7;42;2019
SP;BOREBI;1260;732;0;55;9;139;37;0;0;8;192;36;7;0;33;9;0;1;0;0;0;2;2019
SP;BOTUCATU;103264;63499;0;1906;388;7868;4241;11;153;403;17154;3184;477;0;2476;582;4;6;0;38;19;855;2019
SP;BRAGANCA PAULISTA;130862;74187;0;3072;351;9860;4681;0;160;459;28768;5784;405;0;1311;402;30;8;0;20;29;1335;2019
SP;BRAUNA;2992;1675;0;83;36;379;85;0;4;12;425;53;87;0;87;53;0;0;0;0;1;12;2019
SP;BREJO ALEGRE;1497;625;0;164;22;91;31;0;0;0;221;45;19;0;120;156;0;0;0;0;1;2;2019
SP;BRODOWSKI;15970;9418;0;660;102;1918;658;0;82;45;1954;455;66;0;357;133;2;0;0;2;2;116;2019
SP;BROTAS;16969;9497;0;533;369;1645;688;1;36;63;2192;635;222;0;408;549;6;1;0;1;2;121;2019
SP;BURI;9857;5293;0;537;107;918;252;0;16;50;1867;279;108;0;202;161;0;0;0;2;5;60;2019
SP;BURITAMA;11621;5709;0;381;55;964;320;0;16;39;2305;1101;83;0;488;108;0;3;0;0;3;46;2019
SP;BURITIZAL;2896;1518;0;125;54;339;72;0;6;17;425;51;35;0;98;144;1;0;0;0;0;11;2019
SP;CABRALIA PAULISTA;2528;1474;0;145;41;218;67;0;5;10;394;35;19;0;67;48;1;0;0;0;1;3;2019
