UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO;ANO
MG;PASSABEM;553;259;0;14;0;65;13;0;0;4;187;4;4;0;1;0;1;0;0;0;0;1;2016
MG;PASSOS;69050;35168;0;2155;363;5373;1544;0;237;220;19715;1434;432;0;1237;519;14;2;0;8;11;618;2016
MG;PATIS;847;269;0;17;0;91;9;0;0;7;417;14;16;0;7;0;0;0;0;0;0;0;2016
MG;PATOS DE MINAS;102995;47533;0;3462;1538;9664;1715;0;185;202;25884;7390;396;0;2216;1983;18;7;0;9;114;679;2016
MG;PATROCINIO;54662;30175;0;2071;439;5235;1132;0;431;198;10252;2157;590;0;1210;483;4;4;0;3;28;250;2016
MG;PATROCINIO DO MURIAE;2560;1213;0;110;7;146;49;0;18;13;875;74;9;0;39;3;0;0;0;0;1;3;2016
MG;PAULA CANDIDO;3496;1329;0;97;0;265;53;0;55;16;1605;30;16;0;16;1;0;2;0;0;3;8;2016
MG;PAULISTAS;1281;460;0;51;0;126;11;0;0;3;595;14;11;0;7;0;0;0;0;0;1;2;2016
MG;PAVAO;1597;686;0;51;1;146;24;0;6;23;596;25;14;0;21;0;0;0;0;0;0;4;2016
MG;PECANHA;5907;2310;0;149;1;438;64;0;2;13;2729;83;63;0;38;1;0;1;0;0;9;6;2016
MG;PEDRA AZUL;5647;2477;0;183;8;547;103;0;5;23;1952;176;62;0;72;16;7;0;0;0;4;12;2016
MG;PEDRA BONITA;2885;1235;0;92;1;313;55;0;9;13;1122;11;22;0;9;1;0;0;0;0;1;1;2016
MG;PEDRA DO ANTA;1412;539;0;37;0;93;22;0;14;3;672;5;19;0;6;0;0;0;0;1;0;1;2016
MG;PEDRA DO INDAIA;1761;874;0;100;10;201;40;0;0;11;439;22;7;0;40;13;1;0;0;0;0;3;2016
MG;PEDRA DOURADA;804;348;0;18;0;61;13;0;0;8;329;1;18;0;7;0;0;0;0;0;0;1;2016
MG;PEDRALVA;5043;2779;0;188;3;547;102;0;27;32;1279;14;29;0;26;5;1;0;0;0;1;10;2016
MG;PEDRAS DE MARIA DA CRUZ;1775;531;0;33;1;147;20;0;2;8;915;34;38;0;42;1;0;1;0;0;0;2;2016
MG;PEDRINOPOLIS;1520;944;0;63;25;167;35;0;6;15;159;21;9;0;28;44;0;0;0;0;0;4;2016
MG;PEDRO LEOPOLDO;30381;17434;0;1257;369;2390;878;0;248;213;5342;831;203;0;472;546;1;7;0;13;21;156;2016
MG;PEDRO TEIXEIRA;607;320;0;17;0;40;11;0;5;7;193;2;5;0;4;0;0;1;0;0;1;1;2016
MG;PEQUERI;1455;799;0;80;41;113;37;0;6;7;247;41;6;0;22;42;1;0;0;0;1;12;2016
MG;PEQUI;1889;747;0;72;2;157;36;0;10;21;762;41;8;0;26;4;0;0;0;0;0;3;2016
MG;PERDIGAO;5412;2491;0;170;5;515;68;0;4;15;1663;299;13;0;135;8;12;2;0;0;3;9;2016
MG;PERDIZES;6992;4076;0;331;67;803;156;0;27;63;942;164;67;0;141;121;2;1;0;0;1;30;2016
MG;PERDOES;11425;6710;0;533;148;961;271;0;13;46;1977;207;85;0;350;88;2;2;0;0;3;29;2016
MG;PERIQUITO;1371;697;0;60;8;108;21;0;5;2;399;8;25;0;20;13;0;0;0;0;1;4;2016
MG;PESCADOR;818;301;0;23;1;59;7;0;5;7;374;8;10;0;21;1;0;0;0;0;0;1;2016
MG;PIAU;1204;532;0;57;3;135;54;0;16;12;343;8;8;0;30;1;0;0;0;1;0;4;2016
MG;PIEDADE DE CARATINGA;3566;1420;0;186;7;362;98;0;8;14;1324;86;25;0;27;5;0;0;0;0;1;3;2016
MG;PIEDADE DE PONTE NOVA;1192;638;0;43;4;87;19;0;1;3;343;9;19;0;13;7;0;0;0;0;1;5;2016
MG;PIEDADE DO RIO GRANDE;1553;833;0;70;0;131;44;0;2;12;417;13;8;0;19;2;0;0;0;0;0;2;2016
MG;PIEDADE DOS GERAIS;2519;1093;0;105;6;199;34;0;0;10;1007;31;18;0;9;3;0;0;0;0;1;3;2016
MG;PIMENTA;5026;2081;0;256;16;546;70;0;7;15;1700;189;31;0;85;14;0;1;0;0;0;15;2016
MG;PINGO D'AGUA;869;391;0;33;0;53;8;0;9;3;346;7;10;0;8;0;0;0;0;0;0;1;2016
MG;PINTOPOLIS;1339;343;0;23;0;80;15;0;0;2;825;30;12;0;9;0;0;0;0;0;0;0;2016
MG;PIRACEMA;3406;1474;0;129;5;297;55;0;1;11;1334;51;21;0;14;6;0;0;0;0;0;8;2016
MG;PIRAJUBA;2407;1053;0;181;68;274;41;0;14;23;321;57;11;0;215;140;0;2;0;0;0;7;2016
MG;PIRANGA;5568;2302;0;167;9;397;95;0;5;26;2373;60;78;0;31;11;0;0;0;0;6;8;2016
MG;PIRANGUCU;1944;902;0;68;1;153;44;0;13;25;656;17;32;0;22;0;0;0;0;0;0;11;2016
MG;PIRANGUINHO;3734;2143;0;251;20;350;89;0;16;26;684;23;30;0;60;22;0;0;0;0;0;20;2016
MG;PIRAPETINGA;7871;3701;0;487;44;462;121;0;72;29;2364;359;45;0;110;47;0;1;0;1;2;26;2016
MG;PIRAPORA;24228;10118;0;612;113;1750;361;0;174;62;8326;1655;188;0;640;127;0;4;0;0;29;69;2016
MG;PIRAUBA;3812;1996;0;144;2;318;81;0;146;20;942;62;16;0;68;4;3;2;0;0;1;7;2016
MG;PITANGUI;16532;7542;0;590;203;1277;269;0;19;92;4961;863;99;0;315;238;4;2;0;1;11;46;2016
MG;PIUMHI;21329;10821;0;855;94;2332;429;0;202;77;5196;622;94;0;355;95;1;1;0;0;18;137;2016
MG;PLANURA;4615;2439;0;167;83;437;90;0;17;23;688;279;67;0;236;84;0;0;0;0;0;5;2016
MG;POCO FUNDO;10522;4843;0;347;20;1158;201;0;11;61;3580;150;31;0;71;23;0;0;0;0;1;25;2016
MG;POCOS DE CALDAS;102572;66079;0;2903;893;7872;3726;0;249;628;14931;1845;471;0;1049;1214;1;23;0;24;18;646;2016
MG;POCRANE;3271;1044;0;99;3;171;27;0;27;7;1797;51;17;0;21;2;0;0;0;0;3;2;2016
MG;POMPEU;13382;5857;0;515;74;1361;156;0;309;31;3138;1299;148;0;344;108;10;0;0;2;5;25;2016
MG;PONTE NOVA;28767;15283;0;1185;151;2028;580;1;293;109;7618;585;167;0;384;214;5;2;0;5;35;122;2016
MG;PONTO CHIQUE;595;160;0;9;0;63;3;0;0;2;337;7;11;0;1;0;0;0;0;0;1;1;2016
MG;PONTO DOS VOLANTES;1695;661;0;54;5;170;35;0;1;18;652;37;37;0;16;2;1;0;0;0;4;2;2016
MG;PORTEIRINHA;17510;4937;0;461;5;1018;146;0;36;28;9534;783;259;0;273;12;0;1;0;0;6;11;2016
MG;PORTO FIRME;2935;1150;0;75;4;220;41;0;4;8;1342;43;22;0;21;2;0;0;0;0;1;2;2016
MG;POTE;4113;1408;0;94;1;326;83;0;20;22;1947;92;37;0;71;3;0;0;0;0;2;7;2016
MG;POUSO ALEGRE;81565;48655;0;2816;416;6879;2738;0;615;342;13994;2365;504;0;1107;481;2;12;0;16;34;589;2016
MG;POUSO ALTO;2651;1544;0;118;17;196;115;0;10;16;536;21;13;0;36;25;0;1;0;0;0;3;2016
MG;PRADOS;4210;1926;0;125;4;235;74;0;6;24;1607;86;17;0;65;16;1;1;0;0;4;19;2016
MG;PRATA;13626;6921;0;467;84;1493;258;0;56;131;2690;897;112;0;374;92;0;1;0;2;13;35;2016
MG;PRATAPOLIS;4887;2939;0;248;53;415;97;0;28;25;810;71;30;0;93;63;5;0;0;0;1;9;2016
MG;PRATINHA;1887;899;0;76;4;276;25;0;5;9;550;9;8;0;20;4;0;0;0;0;0;2;2016
MG;PRESIDENTE BERNARDES;1934;544;0;30;0;117;22;0;4;9;1163;19;12;0;9;0;0;0;0;0;5;0;2016
MG;PRESIDENTE JUSCELINO;1062;455;0;49;10;144;22;0;3;5;319;12;20;0;9;11;0;0;1;0;0;2;2016
MG;PRESIDENTE KUBITSCHEK;950;435;0;29;1;80;17;0;0;12;350;4;8;0;10;1;0;0;0;0;0;3;2016
MG;PRESIDENTE OLEGARIO;7701;3851;0;273;71;753;86;0;8;24;2018;190;121;0;208;77;7;2;0;0;1;11;2016
MG;PRUDENTE DE MORAIS;3173;2004;0;122;24;208;97;0;30;17;544;33;14;0;48;27;0;1;0;0;0;4;2016
MG;QUARTEL GERAL;1103;647;0;45;16;86;19;0;0;5;206;31;7;0;22;18;0;0;0;0;0;1;2016
MG;QUELUZITA;774;351;0;25;0;76;21;0;3;9;270;8;5;0;5;0;0;0;0;0;0;1;2016
MG;RAPOSOS;6385;3616;0;84;6;307;138;0;12;55;1995;83;43;0;28;1;0;1;0;0;0;16;2016
MG;RAUL SOARES;9970;3882;0;282;42;651;109;0;127;46;4384;143;71;0;135;66;2;0;0;0;7;23;2016
MG;RECREIO;3496;1984;0;200;22;264;60;0;16;32;752;69;27;0;49;14;0;1;0;1;3;2;2016
MG;REDUTO;2250;1044;0;116;13;186;46;0;13;15;719;42;12;0;20;11;0;0;0;7;0;6;2016
MG;RESENDE COSTA;6147;3324;0;249;2;616;150;0;6;24;1592;44;30;0;84;5;0;0;0;0;10;11;2016
MG;RESPLENDOR;6962;2642;0;201;7;600;84;0;10;42;2672;562;44;0;59;6;1;0;0;5;6;21;2016
MG;RESSAQUINHA;2356;1119;0;204;25;203;102;0;3;14;580;20;30;0;35;18;0;0;0;1;0;2;2016
MG;RIACHINHO;2281;823;0;121;15;204;18;0;9;4;949;42;27;0;49;12;3;0;0;1;1;3;2016
MG;RIACHO DOS MACHADOS;2708;749;0;64;7;146;15;0;1;5;1605;50;46;0;16;4;0;0;0;0;0;0;2016
MG;RIBEIRAO DAS NEVES;103883;64631;0;2797;229;5664;3512;0;194;588;23265;824;724;0;1050;212;1;13;1;2;55;121;2016
MG;RIBEIRAO VERMELHO;1257;765;0;47;22;78;28;0;1;13;214;13;5;0;43;24;1;0;0;0;0;3;2016
MG;RIO ACIMA;4417;2558;0;129;16;354;172;0;4;26;972;97;17;0;27;11;0;0;0;2;2;30;2016
MG;RIO CASCA;4704;2568;0;244;36;401;91;0;63;10;1056;35;50;0;65;67;0;0;0;0;2;16;2016
MG;RIO DO PRADO;884;275;0;16;0;76;26;0;4;10;428;26;10;0;12;0;0;0;0;0;1;0;2016
MG;RIO DOCE;808;420;0;19;0;43;8;0;6;9;283;5;9;0;4;0;0;0;0;1;0;1;2016
MG;RIO ESPERA;2233;673;0;47;0;93;27;0;1;3;1343;21;13;0;6;0;0;0;0;1;1;4;2016
MG;RIO MANSO;2653;1179;0;189;5;268;38;0;2;8;862;49;19;0;23;5;0;0;0;0;1;5;2016
MG;RIO NOVO;3677;2233;0;192;14;258;116;0;29;26;613;48;35;0;78;14;1;0;0;0;4;16;2016
MG;RIO PARANAIBA;6948;3458;0;303;43;879;91;0;24;17;1749;95;94;0;124;41;1;1;0;0;6;22;2016
MG;RIO PARDO DE MINAS;10147;2820;0;241;15;693;77;0;5;35;5563;445;187;0;36;19;0;0;0;0;0;11;2016
MG;RIO PIRACICABA;5345;3325;0;206;34;455;118;0;34;23;952;28;32;0;83;25;0;0;0;2;7;21;2016
MG;RIO POMBA;8797;4822;0;291;8;630;195;0;157;39;2273;139;43;0;139;9;5;1;0;0;9;37;2016
MG;RIO PRETO;6708;3408;0;574;42;527;368;0;9;52;1323;178;61;0;103;25;0;0;0;6;2;30;2016
MG;RIO VERMELHO;3607;1214;0;94;0;333;74;0;7;38;1679;98;48;0;20;0;0;0;0;0;0;2;2016
MG;RITAPOLIS;1664;885;0;41;1;122;38;0;3;13;514;19;8;0;18;1;0;0;0;0;1;0;2016
MG;ROCHEDO DE MINAS;769;458;0;31;0;39;15;0;0;4;198;4;3;0;13;0;0;1;0;0;3;0;2016
MG;RODEIRO;3662;1652;0;288;45;249;42;0;37;8;1071;117;25;0;51;45;10;0;0;0;3;19;2016
MG;ROMARIA;1376;814;0;53;10;132;24;0;3;28;205;46;11;0;37;6;0;0;0;2;3;2;2016
MG;ROSARIO DA LIMEIRA;2304;871;0;83;9;133;25;0;27;5;1074;13;38;0;16;10;0;0;0;0;0;0;2016
MG;RUBELITA;963;290;0;23;0;75;11;0;0;8;524;12;12;0;7;0;0;0;0;0;0;1;2016
MG;RUBIM;1872;608;0;30;0;186;10;0;3;3;959;30;29;0;13;0;0;0;0;0;1;0;2016
MG;SABARA;45941;26979;0;860;552;2579;1238;0;55;222;11376;522;404;0;357;604;2;0;3;5;16;167;2016
MG;SABINOPOLIS;5310;1902;0;155;1;440;82;0;8;44;2491;36;77;0;50;1;0;2;0;0;8;13;2016
MG;SACRAMENTO;14498;8283;0;565;166;1587;386;0;134;98;2219;336;91;0;280;253;0;1;0;1;5;93;2016
MG;SALINAS;16815;5396;0;496;52;1411;165;0;6;53;8048;607;152;0;255;95;1;1;0;18;10;49;2016
MG;SALTO DA DIVISA;526;210;0;14;0;49;8;0;1;8;200;10;13;0;13;0;0;0;0;0;0;0;2016
MG;SANTA BARBARA;12934;7969;0;437;75;1141;305;0;87;92;2258;172;112;0;145;67;1;1;0;2;6;64;2016
MG;SANTA BARBARA DO LESTE;3995;1658;0;205;5;413;129;0;6;9;1510;25;11;0;14;7;0;0;0;0;0;3;2016
MG;SANTA BARBARA DO MONTE VERDE;4071;1850;0;674;57;342;364;0;2;56;461;36;136;0;39;48;0;0;0;0;0;6;2016
MG;SANTA BARBARA DO TUGURIO;1747;811;0;74;5;145;132;0;0;31;471;1;52;0;18;3;0;0;0;0;0;4;2016
MG;SANTA CRUZ DE MINAS;3401;1589;0;84;4;174;92;0;19;12;1142;185;6;0;65;10;0;0;0;0;6;13;2016
MG;SANTA CRUZ DE SALINAS;1039;236;0;29;0;80;17;0;0;7;637;3;28;0;2;0;0;0;0;0;0;0;2016
MG;SANTA CRUZ DO ESCALVADO;1641;712;0;46;2;89;30;0;21;11;686;13;17;0;13;0;0;0;0;0;0;1;2016
MG;SANTA EFIGENIA DE MINAS;1578;457;0;28;1;96;12;0;1;8;875;73;8;0;17;0;0;0;0;0;1;1;2016
MG;SANTA FE DE MINAS;414;133;0;8;0;38;2;0;0;2;216;3;8;0;4;0;0;0;0;0;0;0;2016
MG;SANTA HELENA DE MINAS;958;333;0;12;0;73;10;0;7;9;492;8;9;0;4;0;0;0;0;0;1;0;2016
MG;SANTA JULIANA;6616;3502;0;492;105;864;144;0;35;47;766;102;63;0;287;182;2;0;0;0;1;24;2016
MG;SANTA LUZIA;84386;51268;0;2076;685;4832;2351;0;121;387;19201;1045;715;0;783;686;1;11;1;6;19;198;2016
MG;SANTA MARGARIDA;7799;3895;0;262;18;821;197;0;92;34;2323;31;47;0;37;21;1;0;0;0;2;18;2016
MG;SANTA MARIA DE ITABIRA;4032;1918;0;142;7;312;69;0;6;25;1403;32;59;0;34;11;0;0;0;1;2;11;2016
MG;SANTA MARIA DO SALTO;822;256;0;11;0;87;16;0;0;8;375;54;10;0;4;0;0;0;0;0;0;1;2016
MG;SANTA MARIA DO SUACUI;4045;1626;0;107;0;342;48;0;10;7;1728;52;58;0;48;1;3;0;0;0;3;12;2016
MG;SANTA RITA DE CALDAS;5854;3054;0;360;21;600;119;0;2;32;1504;61;20;0;38;27;1;0;0;0;2;13;2016
MG;SANTA RITA DE IBITIPOCA;974;505;0;54;0;60;33;0;0;12;297;5;4;0;2;0;0;0;0;0;0;2;2016
MG;SANTA RITA DE JACUTINGA;2426;1364;0;112;4;207;82;0;0;9;543;64;8;0;24;1;0;0;0;0;1;7;2016
MG;SANTA RITA DE MINAS;2455;1113;0;136;5;208;68;0;4;19;824;33;21;0;11;7;0;0;0;1;0;5;2016
MG;SANTA RITA DO ITUETO;2698;767;0;92;5;289;18;0;1;12;1422;57;21;0;9;1;0;0;0;0;1;3;2016
MG;SANTA RITA DO SAPUCAI;19602;11283;0;460;35;1585;564;0;160;101;4377;533;103;0;197;40;7;2;0;0;18;137;2016
MG;SANTA ROSA DA SERRA;1614;809;0;69;0;225;45;0;2;13;404;20;14;0;9;2;0;0;0;0;1;1;2016
MG;SANTA VITORIA;10186;4652;0;471;63;999;221;0;68;69;2287;634;61;0;468;170;1;0;0;0;4;18;2016
MG;SANTANA DA VARGEM;2993;1847;0;116;29;309;91;0;1;13;466;30;32;0;29;26;1;0;0;0;1;2;2016
MG;SANTANA DE CATAGUASES;1390;591;0;38;25;70;17;0;1;10;582;23;8;0;11;13;0;0;0;0;0;1;2016
MG;SANTANA DE PIRAPAMA;2177;920;0;81;5;290;43;0;14;7;759;8;36;0;7;6;0;0;0;0;1;0;2016
MG;SANTANA DO DESERTO;1489;880;0;70;1;114;67;0;8;17;246;36;14;0;25;1;0;0;0;1;2;7;2016
MG;SANTANA DO GARAMBEU;634;322;0;21;0;51;32;0;0;6;190;2;8;0;2;0;0;0;0;0;0;0;2016
MG;SANTANA DO JACARE;1512;979;0;59;1;148;53;0;3;7;227;6;20;0;7;0;0;0;0;0;0;2;2016
MG;SANTANA DO MANHUACU;3607;1279;0;265;4;339;31;0;4;9;1602;25;24;0;17;7;0;0;0;0;1;0;2016
MG;SANTANA DO PARAISO;6437;3563;0;188;29;364;126;0;90;26;1783;100;36;0;90;26;0;0;0;5;3;8;2016
MG;SANTANA DO RIACHO;1300;575;0;56;0;204;24;0;1;9;372;30;7;0;13;0;0;0;0;0;4;5;2016
MG;SANTANA DOS MONTES;1217;546;0;43;1;69;9;0;2;7;517;8;9;0;4;1;0;0;0;0;0;1;2016
MG;SANTO ANTONIO DO AMPARO;6169;3735;0;312;22;533;229;0;6;54;981;82;108;0;79;21;1;0;0;0;0;6;2016
MG;SANTO ANTONIO DO AVENTUREIRO;1622;710;0;72;15;131;36;0;3;1;586;26;10;0;18;10;1;0;0;0;0;3;2016
MG;SANTO ANTONIO DO GRAMA;1304;683;0;56;1;93;23;0;22;11;383;4;12;0;14;0;0;0;0;0;1;1;2016
MG;SANTO ANTONIO DO ITAMBE;1013;415;0;17;0;64;10;0;3;7;473;10;11;0;3;0;0;0;0;0;0;0;2016
MG;SANTO ANTONIO DO JACINTO;2698;602;0;49;1;196;33;0;1;6;1726;20;44;0;17;0;0;0;0;0;1;2;2016
MG;SANTO ANTONIO DO MONTE;16475;9715;0;561;48;1764;331;0;9;73;2754;421;106;0;550;51;12;2;0;0;5;73;2016
MG;SANTO ANTONIO DO RETIRO;1669;436;0;64;0;135;17;0;0;5;929;36;35;0;12;0;0;0;0;0;0;0;2016
MG;SANTO ANTONIO DO RIO ABAIXO;512;164;0;15;0;39;5;0;0;7;264;6;9;0;3;0;0;0;0;0;0;0;2016
MG;SANTO HIPOLITO;757;290;0;25;1;46;8;0;3;7;353;4;4;0;13;3;0;0;0;0;0;0;2016
MG;SANTOS DUMONT;17113;9717;0;434;79;952;487;0;116;109;4430;220;162;0;223;84;0;1;0;2;13;84;2016
MG;SAO BENTO ABADE;1371;880;0;45;2;111;56;0;0;22;206;1;26;0;13;5;0;0;0;0;0;4;2016
MG;SAO BRAS DO SUACUI;1796;1087;0;61;12;171;36;0;4;7;337;14;12;0;39;11;0;0;0;0;0;5;2016
MG;SAO DOMINGOS DAS DORES;2738;932;0;118;2;254;40;0;1;13;1313;28;15;0;13;1;0;0;0;0;5;3;2016
MG;SAO DOMINGOS DO PRATA;6754;3833;0;311;8;584;100;0;15;21;1708;27;72;0;50;5;1;0;1;0;4;14;2016
MG;SAO FELIX DE MINAS;1091;314;0;26;1;71;10;0;5;3;574;61;15;0;4;2;0;1;0;0;0;4;2016
MG;SAO FRANCISCO;14724;4110;0;324;15;888;159;0;11;36;7758;983;169;0;227;17;0;4;0;0;6;17;2016
MG;SAO FRANCISCO DE PAULA;2814;1513;0;83;5;192;62;0;1;29;819;45;31;0;25;3;0;0;0;0;0;6;2016
MG;SAO FRANCISCO DE SALES;2748;1427;0;91;5;273;45;0;10;13;559;165;28;0;121;6;0;1;0;0;1;3;2016
MG;SAO FRANCISCO DO GLORIA;1750;907;0;68;9;146;21;0;9;8;533;7;14;0;19;7;0;0;0;1;0;1;2016
MG;SAO GERALDO;3468;1599;0;201;8;205;49;0;65;12;1163;78;21;0;37;9;1;0;0;0;9;11;2016
MG;SAO GERALDO DA PIEDADE;1100;245;0;21;0;51;8;0;1;6;707;42;12;0;6;0;0;0;0;0;1;0;2016
MG;SAO GERALDO DO BAIXIO;748;309;0;20;0;55;7;0;0;6;325;11;9;0;5;0;0;0;0;0;0;1;2016
MG;SAO GONCALO DO ABAETE;2167;1217;0;103;53;232;32;0;3;17;336;55;21;0;40;56;0;0;0;0;0;2;2016
MG;SAO GONCALO DO PARA;5872;2798;0;244;42;478;100;0;6;22;1741;234;29;0;118;38;8;2;0;0;3;9;2016
MG;SAO GONCALO DO RIO ABAIXO;4213;2495;0;228;12;394;94;0;30;58;693;86;42;0;53;17;0;0;0;0;3;8;2016
MG;SAO GONCALO DO RIO PRETO;1037;442;0;33;1;103;24;0;0;10;385;12;9;0;11;0;0;0;0;0;4;3;2016
MG;SAO GONCALO DO SAPUCAI;10879;6563;0;491;114;955;346;0;10;59;1749;211;87;0;106;148;5;1;0;0;3;31;2016
MG;SAO GOTARDO;20525;11142;0;1045;181;2415;317;0;28;110;3726;574;288;0;387;199;2;0;0;1;12;98;2016
MG;SAO JOAO BATISTA DO GLORIA;3840;1831;0;153;12;306;52;0;5;13;1358;20;17;0;37;17;1;0;0;0;1;17;2016
MG;SAO JOAO DA LAGOA;906;361;0;44;0;89;11;0;3;15;342;20;15;0;6;0;0;0;0;0;0;0;2016
MG;SAO JOAO DA MATA;1669;895;0;60;4;168;28;0;0;20;456;14;4;0;12;6;0;0;0;0;0;2;2016
MG;SAO JOAO DA PONTE;5557;1756;0;88;0;325;47;0;2;15;3083;93;71;0;71;0;0;1;0;0;1;4;2016
MG;SAO JOAO DAS MISSOES;1608;338;0;42;0;131;12;0;0;4;1037;12;21;0;7;0;0;0;0;0;4;0;2016
MG;SAO JOAO DEL REI;49199;25716;0;1249;159;2925;1478;0;276;252;13791;1720;252;0;837;181;7;7;0;3;61;285;2016
MG;SAO JOAO DO MANHUACU;4694;2267;0;177;24;478;86;0;10;16;1482;36;38;0;37;31;0;0;0;0;1;11;2016
MG;SAO JOAO DO MANTENINHA;2158;678;0;92;1;141;35;0;2;15;1026;130;6;0;30;1;0;0;0;0;0;1;2016
MG;SAO JOAO DO ORIENTE;2800;1178;0;120;1;209;45;0;40;10;1110;47;12;0;22;0;0;1;0;0;3;2;2016
MG;SAO JOAO DO PACUI;717;237;0;17;0;49;8;0;0;5;377;5;8;0;11;0;0;0;0;0;0;0;2016
MG;SAO JOAO DO PARAISO;8350;2586;0;243;57;582;52;0;6;34;4132;370;106;0;102;66;1;3;0;0;0;10;2016
MG;SAO JOAO EVANGELISTA;6288;2915;0;145;5;526;130;0;7;20;2315;78;50;0;75;5;0;0;0;1;9;7;2016
MG;SAO JOAO NEPOMUCENO;12224;6598;0;309;7;783;283;0;46;50;3601;292;32;0;152;8;3;2;0;1;6;51;2016
MG;SAO JOAQUIM DE BICAS;11739;6839;0;653;355;868;338;0;101;75;1696;118;47;0;175;418;0;0;0;24;2;30;2016
MG;SAO JOSE DA BARRA;3141;1847;0;128;9;321;60;0;3;16;582;33;26;0;84;11;0;1;0;0;1;19;2016
MG;SAO JOSE DA LAPA;9396;5172;0;441;52;643;287;0;34;75;2185;194;99;0;106;51;0;9;0;7;11;30;2016
MG;SAO JOSE DA SAFIRA;844;178;0;10;0;62;4;0;1;2;554;17;6;0;7;0;0;0;0;0;0;3;2016
MG;SAO JOSE DA VARGINHA;1767;655;0;61;5;110;24;0;7;5;814;50;20;0;9;5;0;0;0;1;0;1;2016
MG;SAO JOSE DO ALEGRE;1595;913;0;49;1;135;24;0;13;7;414;4;7;0;27;0;0;0;0;0;0;1;2016
MG;SAO JOSE DO DIVINO;1063;312;0;22;0;78;5;0;2;8;593;19;14;0;8;0;0;0;0;1;0;1;2016
MG;SAO JOSE DO GOIABAL;1799;862;0;52;3;122;37;0;2;8;596;11;45;0;54;2;2;0;0;0;2;1;2016
MG;SAO JOSE DO JACURI;1833;665;0;41;1;104;16;0;2;3;934;35;8;0;20;3;0;0;0;0;0;1;2016
MG;SAO JOSE DO MANTIMENTO;1148;363;0;40;0;63;7;0;5;2;634;16;5;0;11;0;0;0;0;0;1;1;2016
MG;SAO LOURENCO;24723;13142;0;582;33;1601;776;0;87;82;6886;941;62;0;243;48;6;3;0;2;28;201;2016
MG;SAO MIGUEL DO ANTA;2920;1097;0;94;2;205;39;0;17;12;1394;23;13;0;15;0;0;0;0;0;6;3;2016
MG;SAO PEDRO DA UNIAO;3179;1512;0;120;2;328;56;0;2;18;1080;23;17;0;18;0;0;0;0;2;0;1;2016
MG;SAO PEDRO DO SUACUI;1366;561;0;43;0;92;14;0;4;4;604;17;9;0;12;0;0;0;0;0;2;4;2016
MG;SAO PEDRO DOS FERROS;2465;1291;0;110;7;155;37;0;19;9;725;19;42;0;29;15;0;0;0;0;2;5;2016
MG;SAO ROMAO;1926;664;0;45;8;175;25;0;9;6;856;72;14;0;37;10;0;0;0;0;0;5;2016
MG;SAO ROQUE DE MINAS;4364;1906;0;202;5;733;68;0;2;18;1288;43;29;0;21;4;0;0;0;0;0;45;2016
MG;SAO SEBASTIAO DA BELA VISTA;1907;1092;0;100;17;151;57;0;5;14;381;28;14;0;27;18;0;1;0;0;0;2;2016
MG;SAO SEBASTIAO DA VARGEM ALEGRE;1295;561;0;43;5;92;11;0;3;8;527;27;8;0;7;2;0;0;0;0;0;1;2016
MG;SAO SEBASTIAO DO ANTA;2443;839;0;65;2;242;29;0;2;11;1188;42;8;0;11;2;1;0;0;0;1;0;2016
MG;SAO SEBASTIAO DO MARANHAO;2281;662;0;26;1;123;35;0;4;11;1322;53;21;0;22;0;0;0;0;0;1;0;2016
MG;SAO SEBASTIAO DO OESTE;2472;1203;0;182;19;204;30;0;4;9;704;22;33;0;29;28;0;0;0;0;0;5;2016
MG;SAO SEBASTIAO DO PARAISO;43819;25577;0;1707;458;3439;1118;0;90;138;7644;2027;240;0;645;511;16;6;0;0;12;191;2016
MG;SAO SEBASTIAO DO RIO PRETO;446;178;0;10;0;32;1;0;0;6;205;4;7;0;3;0;0;0;0;0;0;0;2016
MG;SAO SEBASTIAO DO RIO VERDE;808;442;0;17;0;69;25;0;5;4;222;8;7;0;9;0;0;0;0;0;0;0;2016
MG;SAO TIAGO;4969;3021;0;241;4;485;121;0;3;20;918;37;30;0;72;4;1;0;0;0;7;5;2016
MG;SAO TOMAS DE AQUINO;3159;2143;0;109;1;331;101;0;7;26;361;16;16;0;37;2;0;0;0;0;3;6;2016
MG;SAO TOME DAS LETRAS;1635;774;0;102;3;163;48;0;0;17;471;6;24;0;18;0;0;0;0;0;0;9;2016
MG;SAO VICENTE DE MINAS;2492;1517;0;125;3;289;71;0;3;25;384;31;6;0;20;2;2;0;0;0;1;13;2016
MG;SAPUCAI-MIRIM;3575;2038;0;230;8;307;151;0;7;39;712;14;13;0;33;11;0;0;0;1;1;10;2016
MG;SARDOA;2749;882;0;60;2;169;25;0;4;15;1472;80;12;0;23;4;0;0;0;0;0;1;2016
MG;SARZEDO;13188;8214;0;828;184;1068;379;0;44;81;1749;77;120;0;163;228;0;1;0;3;6;43;2016
